source,quotes,exclaim,allpunc,allcaps,stops,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,WP$,WRB,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,$,'',(,),,,--,.,:,``
aljazeera,0.00868631751054137,7.156441351520243e-05,0.08684516899312611,0.020128606327275,0.32363090957253615,0.02586321375280961,0.02705700626111173,0.09065425508134725,0.0013196415099297472,0.00028580972711050065,0.13127041272304965,0.07208306158853504,0.004551022947703663,0.0036333959428378666,0.0,0.00925220845701122,0.14838059407048554,0.07839648882505469,0.12815015089644113,0.002833143167474576,0.0005306387247094332,0.00014533387913123692,0.017847032128035224,0.008654834130430156,0.029504366275325326,0.0016091935013237304,0.0005640062323377,0.0029232850108351248,0.0,0.02839153190218116,4.246682775898428e-06,0.0001210463753795841,0.0031894474824859125,0.03115321258881461,0.03692457673633298,0.023465501942675143,0.03114894449421291,0.024071689946364824,0.026920795535327044,0.004878925383574815,0.00419900299732883,2.1452269150778034e-05,5.308303718183263e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allianceadvancedhealth,0.0,0.0015701590085795568,0.0968133066864128,0.028215836251726564,0.3727628525345598,0.04127099025874615,0.010937380007188448,0.08021122166168973,0.002897783979439339,0.00029009488974926766,0.11051089767502119,0.0825858047658241,0.00496776099385988,0.003568409554959143,0.0,0.018735625890744654,0.1430116775870477,0.062213694169298485,0.06811555333564853,0.00040262932122971215,0.000634403791966381,0.0,0.061489320209257875,0.02254475853912579,0.04691603746857452,0.003498344650761361,0.0010704166161644906,0.005436498305189617,0.0,0.025919226671810444,0.0,0.0,0.006976172555302139,0.05055115527274812,0.018841692054824104,0.028088681944030806,0.01626658866808927,0.0397964862927983,0.032105033249704575,0.004508702535636106,0.005547670449138035,8.928663443168019e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allianceforadvancedhealth,0.0,0.0015701590085795568,0.0968133066864128,0.028215836251726564,0.3727628525345598,0.04127099025874615,0.010937380007188448,0.08021122166168973,0.002897783979439339,0.00029009488974926766,0.11051089767502119,0.0825858047658241,0.00496776099385988,0.003568409554959143,0.0,0.018735625890744654,0.1430116775870477,0.062213694169298485,0.06811555333564853,0.00040262932122971215,0.000634403791966381,0.0,0.061489320209257875,0.02254475853912579,0.04691603746857452,0.003498344650761361,0.0010704166161644906,0.005436498305189617,0.0,0.025919226671810444,0.0,0.0,0.006976172555302139,0.05055115527274812,0.018841692054824104,0.028088681944030806,0.01626658866808927,0.0397964862927983,0.032105033249704575,0.004508702535636106,0.005547670449138035,8.928663443168019e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alliancefornaturalhealth,0.0,0.0039757588196522664,0.09745685471327904,0.032450606366264484,0.3436412443318505,0.02950439350551662,0.0123451586951019,0.09268824111027982,0.0025097426091613244,0.00025706172922749024,0.11788557412661255,0.08380956138118145,0.0039057608327844346,0.0020380369693269594,0.0,0.014453099842447536,0.14965415571026094,0.07370147798828663,0.10939718472439383,0.0024993169693462106,0.00022709273120949164,0.00010529717721246603,0.024416800809988298,0.010607148655387385,0.040498884960390176,0.0024687184402582547,0.000821293496373107,0.0019135492090562199,0.0,0.03268845424370786,0.0,5.281129030591576e-05,0.0038663326523591143,0.0460591899039823,0.018275916998377717,0.025350612849738767,0.025614871025576715,0.028692089480687574,0.030251281962957483,0.00923682179498726,0.004111247640349305,9.281848316692352e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alliancefornaturalhealthbiasjunkscience,0.0,0.003423779274241062,0.09401575113287804,0.031335171081886465,0.34467811978650365,0.029007530783571076,0.01170044936814776,0.09456300018358352,0.0020170477387048235,0.0002499211256378377,0.11869746063018995,0.08483975037233495,0.004521061222065352,0.0020746618486875232,0.0,0.014845575282559954,0.1492664034172756,0.07401141113114672,0.10558620719783587,0.001921035621784316,0.00022078459978700575,0.00010237225562323086,0.02396424229277672,0.011089495976249062,0.040132711399589766,0.0022897135837285465,0.0005448014522704041,0.0017501657874642706,0.0,0.033926682425268785,0.0,5.1344310019640325e-05,0.003927075974079657,0.04587908703078482,0.01753723091113765,0.025853696037294597,0.027062793735548898,0.028629244000518635,0.030343906500578943,0.009600358124751606,0.0037025374870347095,9.024019196784231e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alternativemediatelevisionamtv,0.0,0.18986161986161992,0.22268620268620268,0.35834147334147337,0.12792226292226289,0.04713804713804714,0.028126942221488878,0.02624774266883004,0.0,0.012859591709521584,0.0549186444096105,0.05072227652872814,0.0,0.0,0.0,0.0,0.08987939187083921,0.039696589134754295,0.531591967211278,0.006852203246890154,0.0,0.0,0.0,0.02356902356902357,0.02356902356902357,0.0,0.0,0.0,0.0,0.02356902356902357,0.0,0.0,0.0,0.0,0.0,0.0,0.02356902356902357,0.0,0.012859591709521584,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alternativemediatv,0.0,0.18986161986161992,0.22268620268620268,0.35834147334147337,0.12792226292226289,0.04713804713804714,0.028126942221488878,0.02624774266883004,0.0,0.012859591709521584,0.0549186444096105,0.05072227652872814,0.0,0.0,0.0,0.0,0.08987939187083921,0.039696589134754295,0.531591967211278,0.006852203246890154,0.0,0.0,0.0,0.02356902356902357,0.02356902356902357,0.0,0.0,0.0,0.0,0.02356902356902357,0.0,0.0,0.0,0.0,0.0,0.0,0.02356902356902357,0.0,0.012859591709521584,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alternet,0.022738668022689364,0.0003061192445436822,0.0945616357469755,0.01283208732963033,0.3388707585444467,0.030533116843093983,0.016379434793814193,0.09704092212453516,0.001735985389637296,0.00033887428579728554,0.12484520822572598,0.07157729332898759,0.0034768518713630373,0.002249805641539062,0.0,0.010977845211007472,0.14396126047201746,0.060177814371572075,0.11397650556005157,0.005341405069250519,0.0006074305747205085,6.084183286013307e-05,0.03274761278529131,0.012404075678364582,0.04260379692041125,0.0018633548707838539,0.0006867232795440621,0.0036345493586960992,0.0,0.029681212780782062,2.781547959343197e-05,0.00018157623623002062,0.004531050479911723,0.03685597531059091,0.03807908417732948,0.027599517272522966,0.023179982411778346,0.022909903491260344,0.028215506041718668,0.006066681554552145,0.005423587822770905,2.4395064118126108e-05,3.0033877762058146e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
althealthworks,0.0,0.00038270484031229977,0.08927176043672193,0.01286428037670955,0.3555033774259282,0.031824052061707866,0.015358131136014946,0.0932002817879977,0.0016929039339524683,0.0001946445755306631,0.12498800568594536,0.07985867677460916,0.0040562925976604675,0.0028454963123658583,0.0,0.011750954513738683,0.14323640813325345,0.07165930003889284,0.1030915644211048,0.002390288955416712,0.0005849081679057898,1.8885998890576837e-05,0.024894482198545665,0.010617795430892285,0.04264358153575259,0.0018367246789670426,0.0010656635204111331,0.004073429795335508,0.0,0.030033211976899985,0.0,0.0001241099718585248,0.004699645607866567,0.03643874119873853,0.02624563153057265,0.029052810895829232,0.031810720937048266,0.02723571121258016,0.030201551733436915,0.007355641416253022,0.00485355728735446,6.619397667020063e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
americablognews,0.0,0.0014986633120550518,0.11431117610652405,0.013633139924908324,0.36774804881157835,0.04206022014972,0.01715900140350886,0.09890752195752128,0.0014928212496166634,3.3178500331785e-05,0.11792352024276388,0.06607514467319553,0.0033283232860838656,0.0047902759405751075,0.0,0.011243569599992101,0.14648704355606065,0.04298096804629451,0.12470890565395894,0.004447059211966089,0.00158115510117632,0.00020038582107547625,0.04558979668713691,0.019988737533497905,0.043280784443425174,0.00162833295845305,0.0004892410953239453,0.003927110866973748,0.0,0.02740381099916115,0.00010310350806218575,4.925754657785809e-05,0.006986738939204657,0.04316803919991142,0.023752013552528206,0.02103685788965959,0.00989424331743215,0.02735268084972916,0.033747699336461275,0.002469788365041292,0.005712668517579151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
americandigitalnews,0.0,0.0016031759183385546,0.1016232010030605,0.027081491481966848,0.3045701284204751,0.02957748524088295,0.04320709819939914,0.08383515476330258,0.0017120863709178039,0.0006305918715284664,0.11398852723518259,0.06520225769493615,0.003038714185182847,0.0026300471356462286,0.0,0.009240998290602823,0.13486464225827885,0.053616333235425764,0.19223151800245347,0.0035869031296883493,0.0006376009551307329,3.127443315089914e-05,0.02185928004319405,0.009821200132393597,0.026185324042355452,0.001015940999620108,0.0004585989086725842,0.0046563416510491725,0.0,0.025278061910019425,0.0,0.0,0.0037630218330746766,0.032907260187249994,0.029676737486989367,0.02204576038660568,0.024592697068179157,0.02372388838669274,0.02663349115352388,0.003690014323154037,0.005439779615448592,0.00022136887006784996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
americanintelligencemedia,5.2578359002841734e-05,0.003190027310959117,0.10202575332788011,0.03858691435193419,0.321691736299571,0.02835310628298082,0.015779619882705515,0.08825713466414088,0.0011512115035790655,0.0002994824917542527,0.10739171648129626,0.05988647187395951,0.001821634140656368,0.0012415743792164688,0.0,0.010517494965376002,0.12496772847102453,0.04700996987278327,0.21744278974563971,0.0034780272468838956,0.0010974242291830172,9.37875085156779e-05,0.03939698291818398,0.016734980091637597,0.03087932924753842,0.0008559548333913234,0.000293403417581772,0.004246211929251847,0.0,0.026056396530205774,8.298480471116885e-05,0.00011642209536684074,0.005122673248426286,0.036170763538153676,0.024021737895635525,0.02123674159250045,0.01801290228922655,0.029225382729869968,0.028843418841388826,0.004837054619162356,0.0050197169819810915,5.7768656091464563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annielowrey,0.0,0.0,0.112,0.016,0.256,0.02702702702702703,0.0,0.11711711711711711,0.0,0.0,0.0990990990990991,0.04504504504504504,0.0,0.009009009009009009,0.0,0.009009009009009009,0.14414414414414414,0.08108108108108109,0.18018018018018017,0.0,0.0,0.0,0.009009009009009009,0.009009009009009009,0.018018018018018018,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.009009009009009009,0.02702702702702703,0.05405405405405406,0.036036036036036036,0.0,0.009009009009009009,0.07207207207207207,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anonymousconservative,0.0,0.0001470038543627421,0.09140384771330931,0.017571938128267208,0.3797782734203035,0.03249079574758571,0.014068845345041422,0.08542649089806269,0.002642629088962048,0.00016007555455361562,0.11576994239057213,0.06389795812990792,0.0031789724996606336,0.0021569486251687567,0.0,0.01905885791522802,0.13515846389769193,0.05852220758720189,0.11498302483721227,0.002182190426527121,0.0009689782535691044,9.202300036895576e-05,0.04996415118575846,0.010868272674167458,0.04329052432114716,0.0018423955013391383,0.0003308401264954547,0.0058306587931738615,0.0,0.027390518855049784,7.890575069906881e-06,9.217578066188926e-05,0.004694863255934618,0.0458508177871425,0.03248396504355701,0.028112959916504417,0.02175983237492386,0.029035363491253845,0.035176561868236145,0.005974750742855613,0.0064916129527781315,4.142288579351898e-05,2.0176708431088704e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anti-impreialist,0.0,0.0,0.07012412964443591,0.016214278771003066,0.3432746984937384,0.037825894650353714,0.021609894139833462,0.10410131761960113,0.0006524960056360353,6.0175713082200024e-05,0.12046293319954182,0.06651176710255549,0.0016561016395723613,0.0009031435081577446,0.0,0.009645168110291334,0.13200207051848784,0.06138790246422507,0.15486884148972385,0.0042054021371095585,0.00042173780350014445,5.023106288929074e-05,0.02130901557442246,0.01062990006769133,0.030024760909450533,0.0011239570601007261,0.000321275677721563,0.0053199223589421194,0.0,0.03037231585427761,0.0,0.0001606378388607815,0.002168356918658178,0.034727395556205555,0.07513983024524439,0.021401056485782367,0.03232442952831551,0.0043576187615516635,0.0042974430484694634,0.005600403812042557,0.004246196361730684,0.00011040677597149077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anxiouschild,0.007142857142857143,0.0,0.12142857142857143,0.0,0.29285714285714287,0.04918032786885246,0.040983606557377046,0.09016393442622951,0.0,0.0,0.09836065573770492,0.07377049180327869,0.00819672131147541,0.0,0.0,0.01639344262295082,0.14754098360655737,0.07377049180327869,0.14754098360655737,0.0,0.0,0.0,0.00819672131147541,0.01639344262295082,0.02459016393442623,0.0,0.0,0.0,0.0,0.02459016393442623,0.0,0.0,0.01639344262295082,0.040983606557377046,0.040983606557377046,0.00819672131147541,0.02459016393442623,0.01639344262295082,0.01639344262295082,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asiapacificresearch,0.0,9.153405962478919e-05,0.09821793285707706,0.01281536101813775,0.33835681172168536,0.03204212915789405,0.022014878847512766,0.10122887744285157,0.0012761243821119395,0.00019891994038270396,0.13170427062690415,0.08236357971517205,0.0028139668409122133,0.0022050000566585,0.0,0.009201523998677304,0.15422169137209968,0.06609182153684863,0.1350145576371941,0.0026324094001610454,0.0005972919350188301,0.00011566970890362538,0.015122427005952588,0.011414545130523158,0.03383874324381382,0.0015694134718402541,0.0005297944829484362,0.0027358358789966297,0.0,0.027532228967156926,0.0,0.00016780528523992888,0.002589741560737294,0.02999283576611996,0.030962763723651972,0.02211789352318838,0.026709805862079584,0.017384838373358424,0.024644075569564928,0.005881911176029623,0.002982366290793621,9.420746387602044e-05,6.0546248251727085e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
au,0.04601769911504425,0.0,0.08849557522123894,0.010619469026548672,0.3238938053097345,0.03490759753593429,0.01026694045174538,0.06776180698151951,0.0,0.0,0.12320328542094455,0.09034907597535935,0.006160164271047228,0.0,0.0,0.008213552361396304,0.1457905544147844,0.07597535934291581,0.08829568788501027,0.004106776180698152,0.0,0.0,0.043121149897330596,0.01642710472279261,0.049281314168377825,0.006160164271047228,0.0,0.002053388090349076,0.0,0.030800821355236138,0.0,0.0,0.006160164271047228,0.039014373716632446,0.039014373716632446,0.03490759753593429,0.026694045174537988,0.02053388090349076,0.026694045174537988,0.002053388090349076,0.002053388090349076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
australiannationalreview,4.390682970736098e-05,0.0020091146775657307,0.0853883594196525,0.02716216789155658,0.3443701911977133,0.03045228360166403,0.022435936761727147,0.09011735968203899,0.0017090840774094357,0.0002923127774985715,0.11289628807839815,0.07294040947461704,0.0036558942656719777,0.0016513099690881026,0.0,0.011405308983824925,0.13810640562297494,0.06205841280947704,0.14111447479770342,0.0020357767485732706,0.0008435408214386432,4.5732197954057756e-05,0.03313347624957126,0.012137159879402054,0.03843080964967969,0.001609253447376631,0.0005351741689936237,0.0037300400120283852,0.0,0.028507776255977207,3.715602121524649e-05,7.821166640240476e-05,0.0045524363723332024,0.03805544432962974,0.02871193861887426,0.02518265004550127,0.025102823825045095,0.02986776171129008,0.028179651099441972,0.004876491599353118,0.005418077869093687,8.300001700251268e-05,1.0136491729416355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
australiantimes,0.0,0.0,0.0967741935483871,0.03225806451612903,0.1935483870967742,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.0,0.0,0.14814814814814814,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.18518518518518517,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
autisminvestigated,0.0,0.0007582650894752805,0.09296565064921802,0.07930449379425537,0.3092916387529399,0.016719635282587963,0.011399477681522661,0.06523630204572656,0.0007161697439150612,0.0,0.09076284784278599,0.049075385807643486,0.004792021340391074,0.000546448087431694,0.0,0.0066098789914671675,0.11419115280868579,0.02599164136470571,0.30016680425673464,0.0005694019122787309,0.0015155302555057886,0.0,0.049399943364656085,0.01780872098048693,0.0474139832832487,0.0016393442622950822,0.0,0.0025772092391024228,0.0,0.01764489805013324,0.0,0.0003996802557953637,0.005042678314799689,0.023625305387078206,0.04199885622131604,0.017256677322172783,0.0266062505041421,0.021085212065372214,0.027802226208701736,0.0045191840522150325,0.0068871330671020775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
avn,0.013986013986013986,0.0,0.08391608391608392,0.006993006993006993,0.36363636363636365,0.015503875968992248,0.015503875968992248,0.10077519379844961,0.0,0.0,0.12790697674418605,0.08139534883720931,0.003875968992248062,0.0,0.0,0.007751937984496124,0.13178294573643412,0.06201550387596899,0.12790697674418605,0.0,0.0,0.0,0.023255813953488372,0.027131782945736434,0.04263565891472868,0.003875968992248062,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.01937984496124031,0.05813953488372093,0.031007751937984496,0.031007751937984496,0.027131782945736434,0.01937984496124031,0.003875968992248062,0.015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
awarenessact,0.0,0.0003041067045982773,0.0728885668753977,0.011927255024078025,0.4198987719140926,0.029773985005106144,0.012878748524969133,0.09785038621489611,0.0023734506727081735,8.90800408222773e-05,0.12953964396026593,0.07020591883214737,0.004517695646051097,0.0034122084362045607,0.0,0.0225190430962633,0.12205153606403192,0.0557742092143401,0.0703073960250328,0.0012122025333804439,0.0006331547226164413,0.0,0.05298829557130521,0.01060083902872098,0.055167744086344915,0.0026328475441540493,0.0007610038877206937,0.005964702367028537,0.0,0.03063804601740735,0.0,0.0,0.006389315153390332,0.053502921850018655,0.022590069280858695,0.03217736037279358,0.021321881322661152,0.0380844260341422,0.0328958448874759,0.004827135184326515,0.006280491211904991,3.8417210910487895e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
azmirror,0.0,0.00013146857062008787,0.08805637147120252,0.013040570620518669,0.3503252813978369,0.03174157628677739,0.02138778116472836,0.0912932598306542,0.0015978269189409692,0.00013914657602725534,0.12118717462127444,0.06914399899280593,0.004470895143673079,0.002229710104690519,0.0,0.012388024983134332,0.14801020880168891,0.07102391640734043,0.11662010113789066,0.0043852732728577445,0.0005472932510100537,0.00016289084430659524,0.02785925665872824,0.011755739708553734,0.03441984459903596,0.001705793691149635,0.0005138972398224018,0.0031159742647273504,0.0,0.030993136998821683,1.8011489615107552e-05,0.00011258603862204653,0.003843789250494163,0.03910049905949547,0.04057309610969914,0.02394282142821958,0.023634620249093907,0.026530890258879662,0.023817466682898438,0.006777236141675937,0.004889293291525328,6.049434380688365e-05,6.4741573347920675e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
